Time (+08),Latitude,Longitude,Course,kts,mph,feet,Rate,Reporting Facility
Thu 01:42:32 PM,1.3314,103.1432,↘ 124°,401,461,22425,-2300, FlightAware ADS-B (TGA / WSAT)
Thu 01:43:02 PM,1.3002,103.1893,↘ 124°,391,450,21250,-2533, FlightAware ADS-B (TGA / WSAT)
Thu 01:43:33 PM,1.2685,103.2364,↘ 124°,383,441,19850,-2618, FlightAware ADS-B (MKZ / WMKM)
Thu 01:43:53 PM,1.2476,103.2629,↘ 134°,381,438,19025,-2146, FlightAware ADS-B (MKZ / WMKM)
Thu 01:44:38 PM,1.1811,103.3042,↘ 149°,375,432,17525,-1940, FlightAware ADS-B (JHB / WMKJ)
Thu 01:45:08 PM,1.1352,103.3314,↘ 149°,367,422,16600,-1969, FlightAware ADS-B (JHB / WMKJ)
Thu 01:45:26 PM,1.1137,103.3501,↘ 131°,357,411,15950,-2571, FlightAware ADS-B (SIN / WSSS)
Thu 01:45:50 PM,1.0976,103.386,→ 108°,352,405,14800,-2278, FlightAware ADS-B (QPG / WSAP)
Thu 01:46:20 PM,1.0823,103.4299,→ 110°,342,394,13900,-1375, FlightAware ADS-B (TGA / WSAT)
Thu 01:46:50 PM,1.0667,103.4745,→ 109°,312,359,13425,-1402, FlightAware ADS-B (JHB / WMKJ)
Thu 01:47:21 PM,1.0528,103.5152,→ 109°,306,352,12475,-1451, FlightAware ADS-B (WSAC)
Thu 01:47:51 PM,1.0389,103.5557,→ 109°,288,331,11950,-900, FlightAware ADS-B (JHB / WMKJ)
Thu 01:48:21 PM,1.0266,103.5915,→ 109°,274,315,11575,-950, FlightAware ADS-B (QPG / WSAP)
Thu 01:48:51 PM,1.015,103.6256,→ 109°,261,300,11000,-1325, FlightAware ADS-B (WSAG)
Thu 01:49:21 PM,1.0036,103.6596,→ 108°,250,288,10250,-1650, FlightAware ADS-B (XSP / WSSL)
Thu 01:49:51 PM,0.9926,103.6913,→ 109°,246,283,9350,-1915, FlightAware ADS-B (WSAG)
Thu 01:50:08 PM,0.9889,103.7092,→ 93°,246,283,8750,-1625, FlightAware ADS-B (TGA / WSAT)
Thu 01:50:27 PM,0.9945,103.7298,↗ 63°,238,274,8375,-918, FlightAware ADS-B (XSP / WSSL)
Thu 01:50:57 PM,1.012,103.7572,↗ 58°,221,254,8000,-717, FlightAware ADS-B (JHB / WMKJ)
Thu 01:51:13 PM,1.0192,103.7707,→ 70°,206,237,7825,-975, FlightAware ADS-B (TGA / WSAT)
Thu 01:51:37 PM,1.0201,103.7921,→ 91°,200,230,7350,-1278, FlightAware ADS-B (TGA / WSAT)
Thu 01:52:07 PM,1.0191,103.8195,→ 93°,195,224,6675,-1469, FlightAware ADS-B (QPG / WSAP)
Thu 01:52:26 PM,1.0184,103.8367,→ 89°,196,226,6150,-1625, FlightAware ADS-B (WSAG)
Thu 01:52:43 PM,1.0245,103.8509,↗ 51°,192,221,5700,-1371, FlightAware ADS-B (TGA / WSAT)
Thu 01:53:01 PM,1.0387,103.857,↑ 7°,186,214,5350,-1042, FlightAware ADS-B (QPG / WSAP)
Thu 01:53:19 PM,1.0545,103.8562,↑ 4°,183,211,5075,-662, FlightAware ADS-B (JHB / WMKJ)
Thu 01:53:35 PM,1.0679,103.8596,↑ 17°,184,212,4975,-729, FlightAware ADS-B (QPG / WSAP)
Thu 01:53:54 PM,1.0835,103.8655,↗ 22°,184,212,4650,-1154, FlightAware ADS-B (QPG / WSAP)
Thu 01:54:14 PM,1.0994,103.872,↗ 23°,183,211,4225,-1260, FlightAware ADS-B (QPG / WSAP)
Thu 01:54:44 PM,1.1225,103.8817,↗ 23°,178,205,3600,-1050, FlightAware ADS-B (QPG / WSAP)
Thu 01:55:14 PM,1.1455,103.8915,↗ 23°,179,206,3175,-750, FlightAware ADS-B (QPG / WSAP)
Thu 01:55:44 PM,1.168,103.901,↗ 23°,180,207,2850,-625, FlightAware ADS-B (WSAG)
Thu 01:56:14 PM,1.1907,103.9106,↗ 23°,177,204,2550,-424, FlightAware ADS-B (WSAC)
Thu 01:56:30 PM,1.2028,103.9157,↗ 23°,179,206,2525,-33, FlightAware ADS-B (WSAG)
Thu 01:57:00 PM,1.2242,103.9248,↗ 23°,156,180,2525,-275, FlightAware ADS-B (QPG / WSAP)
Thu 01:57:30 PM,1.2436,103.933,↗ 23°,148,170,2250,-650, FlightAware ADS-B (JHB / WMKJ)
Thu 01:58:00 PM,1.2622,103.9408,↗ 23°,143,165,1875,-750, FlightAware ADS-B (QPG / WSAP)
Thu 01:58:30 PM,1.2807,103.9486,↗ 23°,145,167,1500,-750, FlightAware ADS-B (WSAC)
Thu 01:58:46 PM,1.2902,103.9526,↗ 23°,144,166,1300,-750, FlightAware ADS-B (WSAC)
Thu 01:58:48 PM,1.292,103.9534,↗ 23°,144,166,1275,-750, Surface and Near-Surface
Thu 01:59:02 PM,1.3005,103.957,↗ 23°,144,166,1100,-700, FlightAware ADS-B (XSP / WSSL)
Thu 01:59:18 PM,1.31,103.961,↗ 23°,143,165,925,-703, FlightAware ADS-B (XSP / WSSL)
Thu 01:59:34 PM,1.3198,103.9651,↗ 23°,143,165,725,-750, FlightAware ADS-B (JHB / WMKJ)
Thu 01:59:50 PM,1.3294,103.9692,↗ 23°,140,161,525,-703, FlightAware ADS-B (QPG / WSAP)
Thu 02:00:06 PM,1.3388,103.9732,↗ 23°,138,159,350,-703, FlightAware ADS-B (TGA / WSAT)
Thu 02:00:22 PM,1.3487,103.9774,↗ 23°,142,163,150,-750, FlightAware ADS-B (XSP / WSSL)
Thu 02:00:57 PM    Arrival (SIN) @ Thursday 02:00:57 PM +08,,,,,,,, FlightAware
Taxi Time: 11 minutes,,,,,,,,
Thu 02:12:00 PM    Gate Arrival (SIN) @ Thursday 02:12:00 PM +08,,,,,,,, Airline
,,,,,,,,
Wed 12:56:00 PM    Left Gate (KUL) @ Wednesday 12:56:00 PM +08,,,,,,,, Airline
Taxi Time: 12 minutes,,,,,,,,
Wed 01:08:42 PM    Departure (KUL) @ Wednesday 01:08:42 PM +08,,,,,,,, Surface and Near-Surface
Wed 01:08:42 PM,2.7334,101.6806,↖ 325°,164,189,200,, Surface and Near-Surface
Wed 01:08:58 PM,2.744,101.6733,↖ 326°,171,197,775,1781, FlightAware ADS-B (KUL / WMKK)
Wed 01:09:14 PM,2.7547,101.666,↖ 322°,194,223,1150,1406, FlightAware ADS-B (SZB / WMSA)
Wed 01:09:30 PM,2.764,101.6527,← 288°,228,262,1525,1964, FlightAware ADS-B (KUL / WMKK)
Wed 01:09:56 PM,2.765,101.6237,← 267°,253,291,2525,2420, FlightAware ADS-B (KUL / WMKK)
Wed 01:10:14 PM,2.7625,101.6036,← 254°,266,306,3300,2957, FlightAware ADS-B (SZB / WMSA)
Wed 01:10:31 PM,2.7533,101.5828,↙ 245°,273,314,4250,2713, FlightAware ADS-B (KUL / WMKK)
Wed 01:11:01 PM,2.7363,101.5458,← 246°,300,345,5425,2875, FlightAware ADS-B (KUL / WMKK)
Wed 01:11:31 PM,2.7196,101.5089,← 246°,299,344,7125,3250, FlightAware ADS-B (SZB / WMSA)
Wed 01:12:01 PM,2.7023,101.4693,← 247°,307,353,8675,3000, FlightAware ADS-B (KUL / WMKK)
Wed 01:12:34 PM,2.684,101.427,← 246°,311,358,10275,3214, FlightAware ADS-B (MKZ / WMKM)
Wed 01:12:50 PM,2.6694,101.4077,↙ 221°,296,341,11300,3563, FlightAware ADS-B (KUL / WMKK)
Wed 01:13:06 PM,2.653,101.3991,↓ 200°,286,329,12175,2938, FlightAware ADS-B (WMBF)
Wed 01:13:38 PM,2.6106,101.3904,↓ 191°,287,330,13650,2565, FlightAware ADS-B (MKZ / WMKM)
Wed 01:14:08 PM,2.5708,101.3831,↓ 190°,294,338,14825,1925, FlightAware ADS-B (MKZ / WMKM)
Wed 01:14:38 PM,2.5285,101.375,↓ 191°,318,366,15575,1653, FlightAware ADS-B (MKZ / WMKM)
Wed 01:15:07 PM,2.4869,101.3669,↓ 189°,331,381,16450,1387, FlightAware ADS-B (SZB / WMSA)
Wed 01:15:31 PM,2.4485,101.3716,↓ 158°,350,403,16800,1307, FlightAware ADS-B (KUL / WMKK)
Wed 01:16:17 PM,2.4029,101.4303,↘ 122°,370,426,17975,1816, FlightAware ADS-B (SZB / WMSA)
Wed 01:16:47 PM,2.3726,101.4778,↘ 122°,375,432,19100,2000, FlightAware ADS-B (KUL / WMKK)
Wed 01:17:17 PM,2.3461,101.5196,↘ 122°,381,438,19975,1800, FlightAware ADS-B (MKZ / WMKM)
Wed 01:17:47 PM,2.3167,101.5659,↘ 122°,389,448,20900,1820, FlightAware ADS-B (MKZ / WMKM)
Wed 01:18:18 PM,2.2862,101.614,↘ 122°,395,455,21825,1770, FlightAware ADS-B (KUL / WMKK)
Wed 01:18:48 PM,2.2566,101.6606,↘ 122°,399,459,22700,1728, FlightAware ADS-B (KUL / WMKK)
Wed 01:19:04 PM,2.2419,101.6843,↘ 120°,401,461,23150,1598, FlightAware ADS-B (WMBF)
Wed 01:19:34 PM,2.2178,101.735,↘ 113°,408,470,23925,1550, FlightAware ADS-B (WMBF)
Wed 01:20:04 PM,2.1955,101.786,↘ 114°,412,474,24700,1500, FlightAware ADS-B (WMBF)
Wed 01:20:36 PM,2.17,101.8444,↘ 113°,418,481,25475,1476, FlightAware ADS-B (WMAP)
Wed 01:21:06 PM,2.1468,101.8979,↘ 113°,423,487,26225,1475, FlightAware ADS-B (WMAP)
Wed 01:21:37 PM,2.1226,101.9534,↘ 114°,426,490,26975,1230, FlightAware ADS-B (WMAP)
Wed 01:22:07 PM,2.0981,102.0098,↘ 113°,435,501,27475,1050, FlightAware ADS-B (PKU / WIBB)
Wed 01:22:37 PM,2.0741,102.0649,↘ 113°,440,506,28025,1250, FlightAware ADS-B (WMAP)
Wed 01:23:07 PM,2.0504,102.1192,↘ 113°,438,504,28725,975, FlightAware ADS-B (WMAP)
Wed 01:23:37 PM,2.0267,102.1737,↘ 113°,431,496,29000,275, FlightAware ADS-B (WMAV)
Wed 01:24:07 PM,2.0034,102.2274,↘ 114°,432,497,29000,, FlightAware ADS-B (WMAV)
Wed 01:24:41 PM,1.9756,102.2912,↘ 113°,434,499,29000,, FlightAware ADS-B (SIN / WSSS)
Wed 01:25:12 PM,1.9512,102.3473,↘ 113°,431,496,29000,, FlightAware ADS-B (SIN / WSSS)
Wed 01:25:42 PM,1.9267,102.4036,↘ 113°,430,495,29000,-25, FlightAware ADS-B (SIN / WSSS)
Wed 01:26:12 PM,1.9031,102.4578,↘ 113°,430,495,28975,-25, FlightAware ADS-B (SIN / WSSS)
Wed 01:26:42 PM,1.8793,102.5124,↘ 113°,430,495,28975,, FlightAware ADS-B (SIN / WSSS)
Wed 01:27:22 PM,1.8476,102.5853,↘ 113°,430,495,28975,21, FlightAware ADS-B (WSAG)
Wed 01:27:52 PM,1.8233,102.6413,↘ 113°,431,496,29000,-25, FlightAware ADS-B (PKU / WIBB)
Wed 01:28:22 PM,1.7995,102.6959,↘ 114°,431,496,28950,-800, FlightAware ADS-B (WMAV)
Wed 01:28:52 PM,1.7759,102.7502,↘ 113°,427,491,28200,-1863, FlightAware ADS-B (WMAV)
Wed 01:29:24 PM,1.7507,102.808,↘ 113°,424,488,27025,-2129, FlightAware ADS-B (SIN / WSSS)
Wed 01:29:54 PM,1.7276,102.8608,↘ 113°,418,481,26000,-1905, FlightAware ADS-B (QPG / WSAP)
Wed 01:30:27 PM,1.7031,102.9174,↘ 113°,411,473,25025,-1892, FlightAware ADS-B (WMAP)
Wed 01:30:59 PM,1.6775,102.9762,↘ 113°,404,465,23950,-1911, FlightAware ADS-B (PKU / WIBB)
Wed 01:31:29 PM,1.6553,103.0273,↘ 113°,396,456,23050,-1675, FlightAware ADS-B (PKU / WIBB)
Wed 01:31:59 PM,1.6339,103.0764,↘ 114°,386,444,22275,-1590, FlightAware ADS-B (PKU / WIBB)
Wed 01:32:19 PM,1.6171,103.1072,↘ 128°,381,438,21725,-1824, FlightAware ADS-B (PKU / WIBB)
Wed 01:32:36 PM,1.5951,103.1265,↘ 149°,376,433,21150,-2447, FlightAware ADS-B (XSP / WSSL)
Wed 01:33:16 PM,1.5314,103.1527,↓ 157°,384,442,19400,-2293, FlightAware ADS-B (WSAG)
Wed 01:33:46 PM,1.4821,103.1728,↓ 158°,377,434,18475,-1746, FlightAware ADS-B (WSAG)
Wed 01:34:17 PM,1.4313,103.1931,↓ 158°,369,425,17625,-1721, FlightAware ADS-B (QPG / WSAP)
Wed 01:34:47 PM,1.3843,103.2119,↓ 158°,363,418,16725,-1833, FlightAware ADS-B (SIN / WSSS)
Wed 01:35:20 PM,1.3315,103.2329,↓ 158°,357,411,15700,-1571, FlightAware ADS-B (WMAP)
Wed 01:35:50 PM,1.2893,103.2497,↓ 158°,344,396,15075,-1050, FlightAware ADS-B (QPG / WSAP)
Wed 01:36:20 PM,1.2438,103.2688,↘ 154°,323,372,14650,-1136, FlightAware ADS-B (WMAP)
Wed 01:36:56 PM,1.2003,103.2942,↘ 150°,311,358,13825,-1455, FlightAware ADS-B (JHB / WMKJ)
Wed 01:37:26 PM,1.1629,103.3155,↘ 150°,308,354,13050,-1525, FlightAware ADS-B (QPG / WSAP)
Wed 01:37:56 PM,1.1257,103.337,↘ 150°,305,351,12300,-1525, FlightAware ADS-B (QPG / WSAP)
Wed 01:38:26 PM,1.0891,103.3581,↘ 150°,303,349,11525,-1500, FlightAware ADS-B (MKZ / WMKM)
Wed 01:38:56 PM,1.053,103.3791,↘ 150°,300,345,10800,-1400, FlightAware ADS-B (QPG / WSAP)
Wed 01:39:26 PM,1.0174,103.3997,↘ 150°,295,339,10125,-949, FlightAware ADS-B (JHB / WMKJ)
Wed 01:39:45 PM,0.9945,103.4129,↘ 149°,278,320,10025,-171, FlightAware ADS-B (JHB / WMKJ)
Wed 01:40:01 PM,0.9802,103.426,↘ 125°,262,302,10025,-234, FlightAware ADS-B (QPG / WSAP)
Wed 01:40:17 PM,0.9743,103.4435,→ 97°,262,302,9900,-563, FlightAware ADS-B (QPG / WSAP)
Wed 01:40:41 PM,0.9724,103.4715,→ 94°,253,291,9650,-944, FlightAware ADS-B (SIN / WSSS)
Wed 01:41:11 PM,0.9695,103.5056,→ 95°,248,285,9050,-1275, FlightAware ADS-B (SIN / WSSS)
Wed 01:41:41 PM,0.9666,103.5409,→ 94°,247,284,8375,-1290, FlightAware ADS-B (QPG / WSAP)
Wed 01:42:01 PM,0.9648,103.5634,→ 94°,246,283,7975,-1095, FlightAware ADS-B (QPG / WSAP)
Wed 01:42:18 PM,0.9662,103.5831,→ 82°,244,281,7700,-989, FlightAware ADS-B (WSAG)
Wed 01:42:48 PM,0.9709,103.616,→ 83°,239,275,7200,-813, FlightAware ADS-B (XSP / WSSL)
Wed 01:43:06 PM,0.9729,103.6366,→ 90°,234,269,7050,-237, FlightAware ADS-B (TGA / WSAT)
Wed 01:43:26 PM,0.9712,103.657,→ 96°,242,278,7050,-30, FlightAware ADS-B (TGA / WSAT)
Wed 01:43:56 PM,0.9677,103.6903,→ 96°,242,278,7025,-31, FlightAware ADS-B (TGA / WSAT)
Wed 01:44:15 PM,0.9713,103.7117,↗ 64°,242,278,7025,, FlightAware ADS-B (JHB / WMKJ)
Wed 01:44:45 PM,0.9926,103.7373,↗ 48°,242,278,7025,-300, FlightAware ADS-B (JHB / WMKJ)
Wed 01:45:15 PM,1.0147,103.7618,↗ 48°,241,277,6725,-825, FlightAware ADS-B (WSAC)
Wed 01:45:45 PM,1.037,103.7863,↗ 48°,234,269,6200,-850, FlightAware ADS-B (JHB / WMKJ)
Wed 01:46:15 PM,1.0577,103.8096,↗ 49°,216,249,5875,-750, FlightAware ADS-B (XSP / WSSL)
Wed 01:46:45 PM,1.0762,103.831,↗ 49°,201,231,5450,-850, FlightAware ADS-B (TGA / WSAT)
Wed 01:47:15 PM,1.0944,103.8515,↗ 49°,184,212,5025,-1075, FlightAware ADS-B (SIN / WSSS)
Wed 01:47:45 PM,1.1115,103.8709,↗ 48°,180,207,4375,-1277, FlightAware ADS-B (TGA / WSAT)
Wed 01:48:02 PM,1.1214,103.8795,↗ 35°,180,207,4025,-1182, FlightAware ADS-B (JHB / WMKJ)
Wed 01:48:18 PM,1.1328,103.8857,↗ 25°,177,204,3725,-1076, FlightAware ADS-B (XSP / WSSL)
Wed 01:48:48 PM,1.1557,103.8958,↗ 23°,169,194,3200,-825, FlightAware ADS-B (WSAC)
Wed 01:49:18 PM,1.1766,103.9046,↗ 23°,167,192,2900,-550, FlightAware ADS-B (WSAG)
Wed 01:49:48 PM,1.1982,103.9138,↗ 23°,163,188,2650,-375, FlightAware ADS-B (QPG / WSAP)
Wed 01:50:18 PM,1.2192,103.9226,↗ 23°,157,181,2525,-344, FlightAware ADS-B (WSAC)
Wed 01:50:49 PM,1.2386,103.9309,↗ 23°,148,170,2300,-590, FlightAware ADS-B (QPG / WSAP)
Wed 01:51:19 PM,1.258,103.939,↗ 23°,143,165,1925,-725, FlightAware ADS-B (JHB / WMKJ)
Wed 01:51:49 PM,1.2755,103.9464,↗ 23°,139,160,1575,-724, FlightAware ADS-B (QPG / WSAP)
Wed 01:52:17 PM,1.2923,103.9535,↗ 23°,137,158,1225,-698, Surface and Near-Surface
Wed 01:52:32 PM,1.3011,103.9572,↗ 23°,141,162,1075,-677, FlightAware ADS-B (WSAG)
Wed 01:52:48 PM,1.3109,103.9613,↗ 24°,143,165,875,-750, FlightAware ADS-B (QPG / WSAP)
Wed 01:53:04 PM,1.3205,103.9654,↗ 23°,140,161,675,-750, FlightAware ADS-B (QPG / WSAP)
Wed 01:53:20 PM,1.3308,103.9697,↗ 23°,142,163,475,-703, FlightAware ADS-B (SIN / WSSS)
Wed 01:53:36 PM,1.3398,103.9736,↗ 23°,139,160,300,-706, FlightAware ADS-B (QPG / WSAP)
Wed 01:53:54 PM,1.3502,103.978,↗ 23°,139,160,75,-750, FlightAware ADS-B (QPG / WSAP)
Wed 01:54:27 PM    Arrival (SIN) @ Wednesday 01:54:27 PM +08,,,,,,,, FlightAware
Taxi Time: 10 minutes,,,,,,,,
Wed 02:05:00 PM    Gate Arrival (SIN) @ Wednesday 02:05:00 PM +08,,,,,,,, Airline
,,,,,,,,
Tue 12:54:00 PM    Left Gate (KUL) @ Tuesday 12:54:00 PM +08,,,,,,,, Airline
Taxi Time: 17 minutes,,,,,,,,
Tue 01:11:42 PM    Departure (KUL) @ Tuesday 01:11:42 PM +08,,,,,,,, FlightAware ADS-B (SZB / WMSA)
Tue 01:11:42 PM,2.7475,101.6717,↖ 327°,175,201,825,, FlightAware ADS-B (SZB / WMSA)
Tue 01:12:00 PM,2.7592,101.6619,← 310°,200,230,1250,1414, FlightAware ADS-B (SZB / WMSA)
Tue 01:12:17 PM,2.7642,101.6462,← 274°,232,267,1650,1824, FlightAware ADS-B (KUL / WMKK)
Tue 01:12:37 PM,2.7639,101.6227,← 268°,257,296,2375,1615, FlightAware ADS-B (KUL / WMKK)
Tue 01:12:56 PM,2.7616,101.5996,← 256°,280,322,2700,1737, FlightAware ADS-B (SZB / WMSA)
Tue 01:13:15 PM,2.7494,101.58,↙ 224°,280,322,3475,2923, FlightAware ADS-B (SZB / WMSA)
Tue 01:13:35 PM,2.7243,101.5688,↓ 190°,278,320,4600,3300, FlightAware ADS-B (KUL / WMKK)
Tue 01:13:55 PM,2.6991,101.5726,↓ 163°,278,320,5675,3210, FlightAware ADS-B (SZB / WMSA)
Tue 01:14:25 PM,2.6612,101.584,↓ 164°,282,325,7275,2275, FlightAware ADS-B (SZB / WMSA)
Tue 01:14:55 PM,2.6228,101.5954,↓ 163°,308,354,7950,700, FlightAware ADS-B (SZB / WMSA)
Tue 01:15:25 PM,2.5802,101.6084,↓ 163°,320,368,7975,24, FlightAware ADS-B (SZB / WMSA)
Tue 01:15:57 PM,2.5334,101.6224,↓ 164°,320,368,7975,, FlightAware ADS-B (SZB / WMSA)
Tue 01:16:31 PM,2.4859,101.6366,↓ 163°,320,368,7975,-23, FlightAware ADS-B (SZB / WMSA)
Tue 01:17:01 PM,2.4414,101.6502,↓ 163°,358,412,7950,, FlightAware ADS-B (SZB / WMSA)
Tue 01:17:21 PM,2.4093,101.6601,↓ 163°,370,426,7975,30, FlightAware ADS-B (SZB / WMSA)
Tue 01:17:51 PM,2.3585,101.6757,↓ 163°,368,423,7975,, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:11 PM,2.3278,101.685,↓ 163°,369,425,7975,, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:32 PM,2.2929,101.6956,↓ 163°,369,425,7975,, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:50 PM,2.2623,101.7048,↓ 163°,371,427,7975,29, FlightAware ADS-B (SZB / WMSA)
Tue 01:19:24 PM,2.2057,101.7218,↓ 163°,371,427,8000,600, FlightAware ADS-B (MKZ / WMKM)
Tue 01:19:40 PM,2.1803,101.7294,↓ 163°,369,425,8475,3713, FlightAware ADS-B (SZB / WMSA)
Tue 01:20:25 PM,2.1096,101.751,↓ 163°,340,391,11775,3886, FlightAware ADS-B (QPG / WSAP)
Tue 01:20:46 PM,2.0789,101.7609,↓ 159°,340,391,12750,2561, FlightAware ADS-B (KUL / WMKK)
Tue 01:21:06 PM,2.0535,101.7798,↘ 132°,341,392,13525,2425, FlightAware ADS-B (SZB / WMSA)
Tue 01:21:46 PM,2.0163,101.8312,↘ 125°,351,404,15175,2507, FlightAware ADS-B (SZB / WMSA)
Tue 01:22:16 PM,1.987,101.8723,↘ 125°,356,410,16450,2300, FlightAware ADS-B (SZB / WMSA)
Tue 01:22:46 PM,1.9576,101.9136,↘ 125°,367,422,17475,2050, FlightAware ADS-B (SZB / WMSA)
Tue 01:23:16 PM,1.9285,101.9545,↘ 125°,373,429,18500,2274, FlightAware ADS-B (MKZ / WMKM)
Tue 01:23:48 PM,1.8966,101.9992,↘ 126°,373,429,19825,2136, FlightAware ADS-B (SZB / WMSA)
Tue 01:24:22 PM,1.8621,102.0472,↘ 125°,381,438,20850,1898, FlightAware ADS-B (PKU / WIBB)
Tue 01:24:52 PM,1.8299,102.0927,↘ 125°,386,444,21850,1825, FlightAware ADS-B (WMAP)
Tue 01:25:22 PM,1.7986,102.1374,↘ 125°,393,452,22675,1150, FlightAware ADS-B (WMAP)
Tue 01:25:52 PM,1.7684,102.1809,↘ 125°,392,451,23000,325, FlightAware ADS-B (MKZ / WMKM)
Tue 01:26:22 PM,1.7371,102.2262,↘ 125°,392,451,23000,, FlightAware ADS-B (QPG / WSAP)
Tue 01:26:53 PM,1.7058,102.2713,↘ 125°,393,452,23000,, FlightAware ADS-B (MKZ / WMKM)
Tue 01:27:23 PM,1.6747,102.3163,↘ 125°,393,452,23000,, FlightAware ADS-B (MKZ / WMKM)
Tue 01:27:53 PM,1.6436,102.3611,↘ 125°,393,452,23000,, FlightAware ADS-B (QPG / WSAP)
Tue 01:28:25 PM,1.6094,102.4099,↘ 125°,394,453,23000,653, FlightAware ADS-B (WSAG)
Tue 01:28:55 PM,1.5775,102.4551,↘ 125°,394,453,23675,1675, FlightAware ADS-B (QPG / WSAP)
Tue 01:29:25 PM,1.5468,102.499,↘ 125°,393,452,24675,1328, FlightAware ADS-B (JHB / WMKJ)
Tue 01:29:56 PM,1.5153,102.5444,↘ 125°,390,449,25025,320, FlightAware ADS-B (WSAG)
Tue 01:30:26 PM,1.4848,102.588,↘ 125°,390,449,25000,-25, FlightAware ADS-B (WSAG)
Tue 01:30:56 PM,1.4535,102.6325,↘ 125°,391,450,25000,, FlightAware ADS-B (WSAG)
Tue 01:31:37 PM,1.4113,102.6927,↘ 125°,388,447,25000,, FlightAware ADS-B (DJB / WIJJ)
Tue 01:32:07 PM,1.3796,102.7385,↘ 122°,389,448,25000,-472, FlightAware ADS-B (SZB / WMSA)
Tue 01:32:31 PM,1.3624,102.7772,→ 109°,395,455,24575,-944, FlightAware ADS-B (WSAG)
Tue 01:33:01 PM,1.3445,102.829,→ 109°,379,436,24150,-934, FlightAware ADS-B (WSAG)
Tue 01:33:32 PM,1.3266,102.8799,→ 109°,359,413,23625,-1262, FlightAware ADS-B (XSP / WSSL)
Tue 01:34:04 PM,1.3091,102.9289,→ 110°,351,404,22825,-1161, FlightAware ADS-B (MKZ / WMKM)
Tue 01:34:34 PM,1.2927,102.9733,→ 110°,334,384,22425,-800, FlightAware ADS-B (MKZ / WMKM)
Tue 01:35:04 PM,1.2772,103.0152,→ 110°,316,364,22025,-1025, FlightAware ADS-B (MKZ / WMKM)
Tue 01:35:34 PM,1.2629,103.0535,→ 110°,310,357,21400,-1475, FlightAware ADS-B (DJB / WIJJ)
Tue 01:36:04 PM,1.2469,103.0968,→ 110°,309,356,20550,-1650, FlightAware ADS-B (MKZ / WMKM)
Tue 01:36:34 PM,1.2325,103.1357,→ 110°,310,357,19750,-1450, FlightAware ADS-B (TGA / WSAT)
Tue 01:37:04 PM,1.2178,103.1761,→ 110°,303,349,19100,-1300, FlightAware ADS-B (XSP / WSSL)
Tue 01:37:34 PM,1.2035,103.2142,↘ 111°,300,345,18450,-1225, FlightAware ADS-B (QPG / WSAP)
Tue 01:38:04 PM,1.1896,103.2516,→ 110°,293,337,17875,-1426, FlightAware ADS-B (DJB / WIJJ)
Tue 01:38:35 PM,1.1745,103.293,→ 110°,292,336,17000,-1587, FlightAware ADS-B (XSP / WSSL)
Tue 01:38:56 PM,1.1635,103.3184,↘ 122°,293,337,16500,-1345, FlightAware ADS-B (MKZ / WMKM)
Tue 01:39:33 PM,1.1329,103.3554,↘ 131°,287,330,15700,-1388, FlightAware ADS-B (JHB / WMKJ)
Tue 01:40:03 PM,1.1065,103.3857,↘ 131°,287,330,14950,-1527, FlightAware ADS-B (JHB / WMKJ)
Tue 01:40:28 PM,1.0836,103.4113,↘ 134°,286,329,14300,-1336, FlightAware ADS-B (QPG / WSAP)
Tue 01:41:07 PM,1.0417,103.4408,↘ 146°,277,319,13525,-1196, FlightAware ADS-B (XSP / WSSL)
Tue 01:41:37 PM,1.0117,103.4614,↘ 145°,272,313,12925,-1328, FlightAware ADS-B (SIN / WSSS)
Tue 01:42:08 PM,0.9799,103.4834,↘ 145°,271,312,12175,-1426, FlightAware ADS-B (WSAG)
Tue 01:42:38 PM,0.948,103.5056,↘ 145°,269,310,11475,-1300, FlightAware ADS-B (WSAC)
Tue 01:43:08 PM,0.9179,103.5263,↘ 145°,264,304,10875,-1300, FlightAware ADS-B (WSAG)
Tue 01:43:38 PM,0.8882,103.5468,↘ 145°,264,304,10175,-955, FlightAware ADS-B (TGA / WSAT)
Tue 01:44:03 PM,0.8633,103.5644,↘ 142°,258,297,10000,-244, FlightAware ADS-B (WSAG)
Tue 01:44:21 PM,0.8516,103.5839,→ 107°,258,297,10000,-171, FlightAware ADS-B (WSAC)
Tue 01:44:38 PM,0.8514,103.6025,→ 81°,260,299,9900,-923, FlightAware ADS-B (WSAG)
Tue 01:45:00 PM,0.8577,103.63,→ 73°,261,300,9400,-1213, FlightAware ADS-B (WSAC)
Tue 01:45:25 PM,0.8676,103.6566,→ 69°,258,297,8950,-1091, FlightAware ADS-B (WSAG)
Tue 01:45:55 PM,0.8801,103.69,→ 70°,248,285,8400,-1102, FlightAware ADS-B (XSP / WSSL)
Tue 01:46:14 PM,0.8879,103.7109,→ 69°,247,284,8050,-608, FlightAware ADS-B (XSP / WSSL)
Tue 01:46:32 PM,0.8949,103.729,→ 69°,252,290,8025,-63, FlightAware ADS-B (XSP / WSSL)
Tue 01:47:02 PM,0.907,103.7617,→ 70°,251,289,8000,-32, FlightAware ADS-B (TGA / WSAT)
